NZ_AQPL01000217.1	0.769209025822
NZ_AVJX01000347.1	16.1533895423
NZ_BADI01000949.1	258.454232676
NZ_BADI01000002.1	258.454232676
NZ_AWOQ01000214.1	19.2302256455
NZ_AKJF01000075.1	27.6915249296
NZ_AGFN01000072.1	0.769209025822
NZ_AWOQ01000309.1	19.2302256455
NZ_BADG01000654.1	2.30762707747
NZ_AGFN01000048.1	0.769209025822
NZ_BADI01001106.1	258.454232676
NZ_FR891630.1	0.769209025822
GL622669.1	16.9225985681
NZ_ALIP01000140.1	5.38446318075
NZ_AGFN01000353.1	0.769209025822
NZ_BADI01000297.1	258.454232676
NZ_AMQT01000637.1	0.769209025822
NZ_CANE01000059.1	6.15367220657
NZ_KE159715.1	35.3836151878
NZ_AJGU01000071.1	13.076553439
NZ_BABS01000290.1	115.381353873
NZ_AGJJ01000048.1	35.3836151878
NZ_CAQX01000035.1	9.23050830986
GL945350.1	0.769209025822
NZ_AXSU02000111.1	9.99971733568
NZ_AQPL01000002.1	0.769209025822
NZ_CAON01000438.1	0.769209025822
NZ_AODO01000073.1	1.53841805164
NZ_BADG01000324.1	2.30762707747
NZ_BABS01000067.1	115.381353873
NZ_AQWG01000316.1	4.61525415493
GG740037.1	0.769209025822
NZ_HF996544.1	18.4610166197
NZ_AQPR01000075.1	3.84604512911
NZ_CAON01000091.1	0.769209025822
NZ_AWOQ01000193.1	19.2302256455
NZ_AQPL01000183.1	0.769209025822
NZ_CAON01000085.1	0.769209025822
GL383585.1	0.769209025822
NZ_AGJJ01000072.1	35.3836151878
NZ_KB944475.1	3.84604512911
NZ_AQVR01000243.1	0.769209025822
NZ_AFWF01000037.1	0.769209025822
NZ_AJGU01000083.1	13.076553439
NZ_AWOQ01001097.1	19.2302256455
ACEP01000065.1	0.769209025822
NZ_BAUR01000094.1	5.38446318075
NZ_KB912448.1	0.769209025822
NZ_AQPR01000077.1	3.84604512911
NZ_ADZZ01000722.1	9.99971733568
NZ_AFWD01000042.1	7.69209025822
NZ_HF992773.1	6.15367220657
NZ_AQPL01000621.1	0.769209025822
NZ_BABS01000085.1	115.381353873
NZ_BADI01000103.1	258.454232676
NZ_AFWF01000027.1	0.769209025822
NZ_AJGU01000093.1	13.076553439
NZ_FR902055.1	3.07683610329
NZ_ANOQ01000046.1	3.84604512911
NZ_BABS01000091.1	115.381353873
NZ_AWOQ01000672.1	19.2302256455
NZ_AQPR01001088.1	3.84604512911
NZ_AHJJ01000213.1	20.7686436972
NZ_ADXA01000044.1	1.53841805164
NZ_AQPR01000213.1	3.84604512911
NZ_ACEP01000023.1	0.769209025822
NZ_AKJF01000001.1	27.6915249296
NZ_AQWG01000095.1	4.61525415493
NC_006625.1	1.53841805164
NZ_AQPR01001109.1	3.84604512911
NZ_FR902041.1	3.07683610329
NZ_AFWD01000051.1	7.69209025822
NZ_ADZZ01000004.1	9.99971733568
NZ_ASZN01000268.1	0.769209025822
NZ_ANPG01000646.1	0.769209025822
NZ_AFWD01000045.1	7.69209025822
NZ_ACYY01000036.1	0.769209025822
NZ_AQPL01000460.1	0.769209025822
NZ_AJQX01000017.1	7.69209025822
NZ_BADG01000172.1	2.30762707747
NZ_HF996639.1	18.4610166197
NZ_KB912460.1	0.769209025822
NZ_ANPG01000670.1	0.769209025822
NZ_ANOQ01000089.1	3.84604512911
NZ_ANAZ01000041.1	8.46129928404
NZ_AMQT01000551.1	0.769209025822
NZ_ALVC01000141.1	0.769209025822
NZ_BADG01000144.1	2.30762707747
NZ_AMQT01000521.1	0.769209025822
NZ_ASZN01000252.1	0.769209025822
NZ_ALKF01000165.1	1.53841805164
NZ_HF992871.1	0.769209025822
NZ_BADI01000988.1	258.454232676
NZ_AOSR01000128.1	0.769209025822
NZ_AQPR01001117.1	3.84604512911
NZ_KI259239.1	2.30762707747
NZ_ALKF01000179.1	1.53841805164
ACDF01000091.1	3.84604512911
NZ_BADI01000809.1	258.454232676
ACEP01000045.1	0.769209025822
NZ_AHJJ01000133.1	20.7686436972
NZ_AQPR01001086.1	3.84604512911
NZ_ALVC01000336.1	0.769209025822
NZ_FR903419.1	0.769209025822
NZ_ATDU01000179.1	3.07683610329
NZ_DS267815.1	39.2296603169
NZ_ANFK01000193.1	3.07683610329
NZ_AQPR01000108.1	3.84604512911
NZ_AOSR01000112.1	0.769209025822
NZ_AQPR01001107.1	3.84604512911
NZ_AQPR01000440.1	3.84604512911
NZ_FR882998.1	4.61525415493
NZ_ANPG01000725.1	0.769209025822
NZ_ASZN01000134.1	0.769209025822
NZ_ANFK01000275.1	3.07683610329
NZ_FR901054.1	9.99971733568
NZ_AQPR01000652.1	3.84604512911
NZ_AQWG01000255.1	4.61525415493
NZ_AQPR01000743.1	3.84604512911
NZ_ALVC01000510.1	0.769209025822
NZ_ASZN01000106.1	0.769209025822
NZ_BADI01000817.1	258.454232676
NZ_AWOQ01001448.1	19.2302256455
NZ_AMQT01000743.1	0.769209025822
NZ_AGFN01000114.1	0.769209025822
NZ_AJQX01000122.1	7.69209025822
NZ_HG531290.1	268.453950012
NZ_ANFK01000055.1	3.07683610329
ACWC01000042.1	3.07683610329
NZ_KB850100.1	0.769209025822
NZ_FR897413.1	2.30762707747
NZ_HF992950.1	0.769209025822
NZ_FR897380.1	2.30762707747
NZ_AQPR01000326.1	3.84604512911
NZ_AWOQ01000935.1	19.2302256455
NZ_CAON01000234.1	0.769209025822
NZ_ALVC01000214.1	0.769209025822
NZ_BADI01000986.1	258.454232676
NZ_AFWF01000089.1	0.769209025822
NZ_ATDU01000151.1	3.07683610329
NZ_BABS01000257.1	115.381353873
NZ_ANPG01000593.1	0.769209025822
NZ_ATDU01000058.1	3.07683610329
NZ_ACEP01000087.1	0.769209025822
NZ_ATDU01000145.1	3.07683610329
NZ_CAON01000397.1	0.769209025822
NZ_KB849415.1	15.3841805164
NZ_BADI01000807.1	258.454232676
NZ_ADXA01000222.1	1.53841805164
NZ_AQPL01000488.1	0.769209025822
NZ_CAUA01000022.1	0.769209025822
NZ_ANAZ01000035.1	8.46129928404
NZ_BADI01000500.1	258.454232676
NZ_APWF01000143.1	29.999152007
NZ_CANJ01000228.1	0.769209025822
NZ_AQWG01000198.1	4.61525415493
NZ_DF238962.1	13.076553439
NZ_AMQT01000749.1	0.769209025822
NZ_DS570498.1	56.152258885
NZ_ADZZ01000126.1	9.99971733568
NZ_ARQY01000024.1	34.614406162
NZ_APBU01000042.1	0.769209025822
NZ_HF993023.1	0.769209025822
NZ_AVHD01000048.1	20.7686436972
NZ_AMQT01000728.1	0.769209025822
NZ_AVJX01000123.1	16.1533895423
NZ_ADZZ01000118.1	9.99971733568
NZ_ANFK01000226.1	3.07683610329
NZ_KB912378.1	0.769209025822
NZ_AJGU01000072.1	13.076553439
NZ_AJQX01000198.1	7.69209025822
NZ_APWI01000202.1	1.53841805164
NZ_AVJX01000111.1	16.1533895423
GG698759.1	0.769209025822
NZ_CAQX01000032.1	9.23050830986
NZ_AVHD01000013.1	20.7686436972
